,Bus,Follows,Confidence Score(0 to 1)
509,a6951a59b64579edcf822ab9ea4c0c83,6d364920e6c9f9f71b1d881107e639f0,0.275
510,642c372f4c10a6c0039912b557aa8a22,1010397688bce9bb80e59ceb984d3477,0.2735294117647059
511,4a2864d951d93bbfb4d7ac6a4eb40a75,1010397688bce9bb80e59ceb984d3477,0.2735294117647059
512,fa311021504691f83fa777072f491f0b,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
513,f4b9954bf711461b37cab613fdcb8807,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
514,dcb5420e873f5bb322abf4cece991b03,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
515,d6fa79179fda2a77455794637f225962,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
516,cd74100306b5b70cc61c264e9201c32c,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
517,c3001e2a3fcf58a3f9881a6635d8765a,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
518,c0e0a47587fbf6247f4f9a22ba22cc80,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
519,bbe32cc22507520cba3b9e56765482c5,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
520,bb34a6d5a6c5e806c2bdc7afc63e4397,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
521,bae2b9f85a7c3e8eaea1a12ac8be7af2,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
522,b74673eaf82c5158c4f76797c938c9a0,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
523,a70bfd3145f3c601b7b8371845be6e57,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
524,a6951a59b64579edcf822ab9ea4c0c83,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
525,9d2a5d655e5000921f3591f6cd7908d3,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
526,97c2a3d5ad4a079ef3e9c3d88e21ebb1,9656d6395d1f3a4497d0871a03366078,0.27307692307692305
527,9656d6395d1f3a4497d0871a03366078,94e6adf5189531e3a52686bb17c2b2ad,0.27307692307692305
528,8239a4d7ab3b3de7711c6cb7748229bf,3f16e520e1e84f8b9a72b63cbc4fb598,0.2714285714285714
529,bb34a6d5a6c5e806c2bdc7afc63e4397,1010397688bce9bb80e59ceb984d3477,0.27058823529411763
530,8239a4d7ab3b3de7711c6cb7748229bf,56f71d6aca7fc3a5db009a462d9e502a,0.27
531,56f71d6aca7fc3a5db009a462d9e502a,10598f3c00cb10feb6c5a369ea5d4331,0.2696969696969697
532,6d364920e6c9f9f71b1d881107e639f0,3f16e520e1e84f8b9a72b63cbc4fb598,0.26857142857142857
533,78690969ed345320991aba0cd59e0733,49a138fe484117e03704bcd345a83d32,0.2681818181818182
534,f4b9954bf711461b37cab613fdcb8807,642c372f4c10a6c0039912b557aa8a22,0.26666666666666666
535,d6fa79179fda2a77455794637f225962,ca5a5dcf590a304de20107f2f119fe4d,0.26666666666666666
536,8a96c2026a520cfd595767af6e5974ef,642c372f4c10a6c0039912b557aa8a22,0.26666666666666666
537,bb34a6d5a6c5e806c2bdc7afc63e4397,a85170e65d1c03e1ea78595c0d8deb80,0.26571428571428574
538,c3001e2a3fcf58a3f9881a6635d8765a,74017231b804c80d3f1fa28be2fe0ffa,0.264
539,642c372f4c10a6c0039912b557aa8a22,3f16e520e1e84f8b9a72b63cbc4fb598,0.26285714285714284
540,4a2864d951d93bbfb4d7ac6a4eb40a75,3f16e520e1e84f8b9a72b63cbc4fb598,0.26285714285714284
541,cd74100306b5b70cc61c264e9201c32c,8239a4d7ab3b3de7711c6cb7748229bf,0.26
542,c3001e2a3fcf58a3f9881a6635d8765a,94e6adf5189531e3a52686bb17c2b2ad,0.25769230769230766
543,bae2b9f85a7c3e8eaea1a12ac8be7af2,3014ebaddbddfbfc27bf6d8958851aa5,0.2571428571428571
544,52f186799d2b458345f56fec0c00c689,3014ebaddbddfbfc27bf6d8958851aa5,0.2571428571428571
545,6ebe14c775a983e43b07c55e6b71d77d,6b4c5b251baf9846a4c4273693154363,0.25666666666666665
546,c3001e2a3fcf58a3f9881a6635d8765a,3b9b3497d23b8212272f1b4c1f70bbfa,0.25384615384615383
547,bb34a6d5a6c5e806c2bdc7afc63e4397,3f16e520e1e84f8b9a72b63cbc4fb598,0.25142857142857145
548,f4b9954bf711461b37cab613fdcb8807,6d364920e6c9f9f71b1d881107e639f0,0.25
549,9656d6395d1f3a4497d0871a03366078,3b9b3497d23b8212272f1b4c1f70bbfa,0.25
550,8a96c2026a520cfd595767af6e5974ef,6d364920e6c9f9f71b1d881107e639f0,0.25
551,fd6cb8a34210b39ef547b94741ffa83b,78690969ed345320991aba0cd59e0733,0.2482758620689655
552,cd74100306b5b70cc61c264e9201c32c,3014ebaddbddfbfc27bf6d8958851aa5,0.24761904761904763
553,9d2a5d655e5000921f3591f6cd7908d3,64a22e07e0139a1d1f322f58f206e5bf,0.24736842105263157
554,626d457856a4635087133cf957abae2b,3b9b3497d23b8212272f1b4c1f70bbfa,0.24615384615384617
555,fa311021504691f83fa777072f491f0b,d6fa79179fda2a77455794637f225962,0.24545454545454545
556,f4b9954bf711461b37cab613fdcb8807,d6fa79179fda2a77455794637f225962,0.24545454545454545
557,dcb5420e873f5bb322abf4cece991b03,d6fa79179fda2a77455794637f225962,0.24545454545454545
558,78690969ed345320991aba0cd59e0733,5efeca02cbcf91c6230fd894cfae0b1f,0.24393939393939393
559,9d2a5d655e5000921f3591f6cd7908d3,9656d6395d1f3a4497d0871a03366078,0.24166666666666667
560,9d2a5d655e5000921f3591f6cd7908d3,8239a4d7ab3b3de7711c6cb7748229bf,0.24
561,9656d6395d1f3a4497d0871a03366078,74017231b804c80d3f1fa28be2fe0ffa,0.24
562,9656d6395d1f3a4497d0871a03366078,6b4c5b251baf9846a4c4273693154363,0.24
563,fa311021504691f83fa777072f491f0b,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.2391304347826087
564,f4b9954bf711461b37cab613fdcb8807,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.2391304347826087
565,cd74100306b5b70cc61c264e9201c32c,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.2391304347826087
566,c0e0a47587fbf6247f4f9a22ba22cc80,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.2391304347826087
567,bbe32cc22507520cba3b9e56765482c5,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.2391304347826087
568,bae2b9f85a7c3e8eaea1a12ac8be7af2,b8d1710db82f66126ca3f540f2ad2f08,0.2391304347826087
569,6ebe14c775a983e43b07c55e6b71d77d,10598f3c00cb10feb6c5a369ea5d4331,0.23636363636363636
570,cd74100306b5b70cc61c264e9201c32c,b8d1710db82f66126ca3f540f2ad2f08,0.23478260869565218
571,cd74100306b5b70cc61c264e9201c32c,9d2a5d655e5000921f3591f6cd7908d3,0.23333333333333334
572,c3001e2a3fcf58a3f9881a6635d8765a,a0243f8c4129f3a468ede17e832a7a9a,0.23333333333333334
573,5580f995d6f4d3bcceca7e2db6c77bf7,3014ebaddbddfbfc27bf6d8958851aa5,0.23333333333333334
574,dcb5420e873f5bb322abf4cece991b03,bb34a6d5a6c5e806c2bdc7afc63e4397,0.23076923076923078
575,dcb5420e873f5bb322abf4cece991b03,4a2864d951d93bbfb4d7ac6a4eb40a75,0.23076923076923078
576,bb34a6d5a6c5e806c2bdc7afc63e4397,9656d6395d1f3a4497d0871a03366078,0.23076923076923078
577,9d2a5d655e5000921f3591f6cd7908d3,3014ebaddbddfbfc27bf6d8958851aa5,0.22857142857142856
578,56f71d6aca7fc3a5db009a462d9e502a,1010397688bce9bb80e59ceb984d3477,0.22647058823529412
579,6ebe14c775a983e43b07c55e6b71d77d,1010397688bce9bb80e59ceb984d3477,0.2235294117647059
580,6ebe14c775a983e43b07c55e6b71d77d,56f71d6aca7fc3a5db009a462d9e502a,0.22142857142857142
581,c3001e2a3fcf58a3f9881a6635d8765a,6b4c5b251baf9846a4c4273693154363,0.22
582,c0e0a47587fbf6247f4f9a22ba22cc80,8239a4d7ab3b3de7711c6cb7748229bf,0.22
583,b74673eaf82c5158c4f76797c938c9a0,8239a4d7ab3b3de7711c6cb7748229bf,0.22
584,a70bfd3145f3c601b7b8371845be6e57,8239a4d7ab3b3de7711c6cb7748229bf,0.22
585,a6951a59b64579edcf822ab9ea4c0c83,8239a4d7ab3b3de7711c6cb7748229bf,0.22
586,cd74100306b5b70cc61c264e9201c32c,74017231b804c80d3f1fa28be2fe0ffa,0.216
587,c0e0a47587fbf6247f4f9a22ba22cc80,64a22e07e0139a1d1f322f58f206e5bf,0.21578947368421053
588,b74673eaf82c5158c4f76797c938c9a0,64a22e07e0139a1d1f322f58f206e5bf,0.21578947368421053
589,a70bfd3145f3c601b7b8371845be6e57,64a22e07e0139a1d1f322f58f206e5bf,0.21578947368421053
590,a6951a59b64579edcf822ab9ea4c0c83,64a22e07e0139a1d1f322f58f206e5bf,0.21578947368421053
591,a85170e65d1c03e1ea78595c0d8deb80,78690969ed345320991aba0cd59e0733,0.21551724137931033
592,9656d6395d1f3a4497d0871a03366078,7f431e064b9ea2f9852a37f92b316802,0.21515151515151515
593,9656d6395d1f3a4497d0871a03366078,10598f3c00cb10feb6c5a369ea5d4331,0.21515151515151515
594,dcb5420e873f5bb322abf4cece991b03,56f71d6aca7fc3a5db009a462d9e502a,0.21428571428571427
595,56f71d6aca7fc3a5db009a462d9e502a,3f16e520e1e84f8b9a72b63cbc4fb598,0.21428571428571427
596,f663c68449dda5634f3797fd9c4c3ad6,78690969ed345320991aba0cd59e0733,0.21379310344827587
597,a0243f8c4129f3a468ede17e832a7a9a,78690969ed345320991aba0cd59e0733,0.21379310344827587
598,ca5a5dcf590a304de20107f2f119fe4d,78690969ed345320991aba0cd59e0733,0.2120689655172414
599,bae2b9f85a7c3e8eaea1a12ac8be7af2,74017231b804c80d3f1fa28be2fe0ffa,0.212
600,f4b9954bf711461b37cab613fdcb8807,64a22e07e0139a1d1f322f58f206e5bf,0.21052631578947367
601,8a96c2026a520cfd595767af6e5974ef,64a22e07e0139a1d1f322f58f206e5bf,0.21052631578947367
602,fd6cb8a34210b39ef547b94741ffa83b,49a138fe484117e03704bcd345a83d32,0.20909090909090908
603,94e6adf5189531e3a52686bb17c2b2ad,78690969ed345320991aba0cd59e0733,0.20517241379310344
604,fd6cb8a34210b39ef547b94741ffa83b,5efeca02cbcf91c6230fd894cfae0b1f,0.20454545454545456
605,f4b9954bf711461b37cab613fdcb8807,8239a4d7ab3b3de7711c6cb7748229bf,0.2
606,dcb5420e873f5bb322abf4cece991b03,642c372f4c10a6c0039912b557aa8a22,0.2
607,c3001e2a3fcf58a3f9881a6635d8765a,7f431e064b9ea2f9852a37f92b316802,0.2
608,c3001e2a3fcf58a3f9881a6635d8765a,3f16e520e1e84f8b9a72b63cbc4fb598,0.2
609,c3001e2a3fcf58a3f9881a6635d8765a,10598f3c00cb10feb6c5a369ea5d4331,0.2
610,c3001e2a3fcf58a3f9881a6635d8765a,1010397688bce9bb80e59ceb984d3477,0.2
611,b8d1710db82f66126ca3f540f2ad2f08,9656d6395d1f3a4497d0871a03366078,0.2
612,9656d6395d1f3a4497d0871a03366078,1010397688bce9bb80e59ceb984d3477,0.2
613,fa311021504691f83fa777072f491f0b,8a96c2026a520cfd595767af6e5974ef,0.2
614,f4b9954bf711461b37cab613fdcb8807,8a96c2026a520cfd595767af6e5974ef,0.2
615,cd74100306b5b70cc61c264e9201c32c,8a96c2026a520cfd595767af6e5974ef,0.2
616,c0e0a47587fbf6247f4f9a22ba22cc80,8a96c2026a520cfd595767af6e5974ef,0.2
617,bbe32cc22507520cba3b9e56765482c5,8a96c2026a520cfd595767af6e5974ef,0.2
618,b74673eaf82c5158c4f76797c938c9a0,8a96c2026a520cfd595767af6e5974ef,0.2
619,a70bfd3145f3c601b7b8371845be6e57,8a96c2026a520cfd595767af6e5974ef,0.2
620,a6951a59b64579edcf822ab9ea4c0c83,8a96c2026a520cfd595767af6e5974ef,0.2
621,97c2a3d5ad4a079ef3e9c3d88e21ebb1,8a96c2026a520cfd595767af6e5974ef,0.2
622,909d337c7f74b91e3b19e5f43689b477,8a96c2026a520cfd595767af6e5974ef,0.2
623,8a96c2026a520cfd595767af6e5974ef,8239a4d7ab3b3de7711c6cb7748229bf,0.2
624,6ebe14c775a983e43b07c55e6b71d77d,3f16e520e1e84f8b9a72b63cbc4fb598,0.2
625,bae2b9f85a7c3e8eaea1a12ac8be7af2,3b9b3497d23b8212272f1b4c1f70bbfa,0.19615384615384615
626,52f186799d2b458345f56fec0c00c689,3b9b3497d23b8212272f1b4c1f70bbfa,0.19615384615384615
627,fd6cb8a34210b39ef547b94741ffa83b,49a138fe484117e03704bcd345a83d32,0.19242424242424241
628,fa311021504691f83fa777072f491f0b,49a138fe484117e03704bcd345a83d32,0.19242424242424241
629,f663c68449dda5634f3797fd9c4c3ad6,49a138fe484117e03704bcd345a83d32,0.19242424242424241
630,f4b9954bf711461b37cab613fdcb8807,49a138fe484117e03704bcd345a83d32,0.19242424242424241
631,dcb5420e873f5bb322abf4cece991b03,49a138fe484117e03704bcd345a83d32,0.19242424242424241
632,d6fa79179fda2a77455794637f225962,49a138fe484117e03704bcd345a83d32,0.19242424242424241
633,cd74100306b5b70cc61c264e9201c32c,49a138fe484117e03704bcd345a83d32,0.19242424242424241
634,ca5a5dcf590a304de20107f2f119fe4d,49a138fe484117e03704bcd345a83d32,0.19242424242424241
635,c3001e2a3fcf58a3f9881a6635d8765a,49a138fe484117e03704bcd345a83d32,0.19242424242424241
636,c0e0a47587fbf6247f4f9a22ba22cc80,49a138fe484117e03704bcd345a83d32,0.19242424242424241
637,bbe32cc22507520cba3b9e56765482c5,49a138fe484117e03704bcd345a83d32,0.19242424242424241
638,bb34a6d5a6c5e806c2bdc7afc63e4397,49a138fe484117e03704bcd345a83d32,0.19242424242424241
639,bae2b9f85a7c3e8eaea1a12ac8be7af2,49a138fe484117e03704bcd345a83d32,0.19242424242424241
640,b8d1710db82f66126ca3f540f2ad2f08,49a138fe484117e03704bcd345a83d32,0.19242424242424241
641,b74673eaf82c5158c4f76797c938c9a0,49a138fe484117e03704bcd345a83d32,0.19242424242424241
642,a85170e65d1c03e1ea78595c0d8deb80,49a138fe484117e03704bcd345a83d32,0.19242424242424241
643,a70bfd3145f3c601b7b8371845be6e57,49a138fe484117e03704bcd345a83d32,0.19242424242424241
644,a6951a59b64579edcf822ab9ea4c0c83,49a138fe484117e03704bcd345a83d32,0.19242424242424241
645,a0243f8c4129f3a468ede17e832a7a9a,49a138fe484117e03704bcd345a83d32,0.19242424242424241
646,9d2a5d655e5000921f3591f6cd7908d3,49a138fe484117e03704bcd345a83d32,0.19242424242424241
647,97c2a3d5ad4a079ef3e9c3d88e21ebb1,49a138fe484117e03704bcd345a83d32,0.19242424242424241
648,9656d6395d1f3a4497d0871a03366078,49a138fe484117e03704bcd345a83d32,0.19242424242424241
649,94e6adf5189531e3a52686bb17c2b2ad,49a138fe484117e03704bcd345a83d32,0.19242424242424241
650,909d337c7f74b91e3b19e5f43689b477,49a138fe484117e03704bcd345a83d32,0.19242424242424241
651,8a96c2026a520cfd595767af6e5974ef,49a138fe484117e03704bcd345a83d32,0.19242424242424241
652,8239a4d7ab3b3de7711c6cb7748229bf,49a138fe484117e03704bcd345a83d32,0.19242424242424241
653,7f431e064b9ea2f9852a37f92b316802,49a138fe484117e03704bcd345a83d32,0.19242424242424241
654,78690969ed345320991aba0cd59e0733,49a138fe484117e03704bcd345a83d32,0.19242424242424241
655,74017231b804c80d3f1fa28be2fe0ffa,49a138fe484117e03704bcd345a83d32,0.19242424242424241
656,6ebe14c775a983e43b07c55e6b71d77d,49a138fe484117e03704bcd345a83d32,0.19242424242424241
657,6d364920e6c9f9f71b1d881107e639f0,49a138fe484117e03704bcd345a83d32,0.19242424242424241
658,6b4c5b251baf9846a4c4273693154363,49a138fe484117e03704bcd345a83d32,0.19242424242424241
659,64a22e07e0139a1d1f322f58f206e5bf,49a138fe484117e03704bcd345a83d32,0.19242424242424241
660,642c372f4c10a6c0039912b557aa8a22,49a138fe484117e03704bcd345a83d32,0.19242424242424241
661,626d457856a4635087133cf957abae2b,49a138fe484117e03704bcd345a83d32,0.19242424242424241
662,56f71d6aca7fc3a5db009a462d9e502a,49a138fe484117e03704bcd345a83d32,0.19242424242424241
663,5580f995d6f4d3bcceca7e2db6c77bf7,49a138fe484117e03704bcd345a83d32,0.19242424242424241
664,52f186799d2b458345f56fec0c00c689,49a138fe484117e03704bcd345a83d32,0.19242424242424241
665,4a2864d951d93bbfb4d7ac6a4eb40a75,49a138fe484117e03704bcd345a83d32,0.19242424242424241
666,c3001e2a3fcf58a3f9881a6635d8765a,a85170e65d1c03e1ea78595c0d8deb80,0.19142857142857142
667,626d457856a4635087133cf957abae2b,10598f3c00cb10feb6c5a369ea5d4331,0.19090909090909092
668,f4b9954bf711461b37cab613fdcb8807,3014ebaddbddfbfc27bf6d8958851aa5,0.19047619047619047
669,c0e0a47587fbf6247f4f9a22ba22cc80,3014ebaddbddfbfc27bf6d8958851aa5,0.19047619047619047
670,b74673eaf82c5158c4f76797c938c9a0,3014ebaddbddfbfc27bf6d8958851aa5,0.19047619047619047
671,a70bfd3145f3c601b7b8371845be6e57,3014ebaddbddfbfc27bf6d8958851aa5,0.19047619047619047
672,a6951a59b64579edcf822ab9ea4c0c83,3014ebaddbddfbfc27bf6d8958851aa5,0.19047619047619047
673,8a96c2026a520cfd595767af6e5974ef,3014ebaddbddfbfc27bf6d8958851aa5,0.19047619047619047
674,fa311021504691f83fa777072f491f0b,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
675,f663c68449dda5634f3797fd9c4c3ad6,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
676,f4b9954bf711461b37cab613fdcb8807,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
677,dcb5420e873f5bb322abf4cece991b03,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
678,d6fa79179fda2a77455794637f225962,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
679,cd74100306b5b70cc61c264e9201c32c,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
680,c3001e2a3fcf58a3f9881a6635d8765a,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
681,c0e0a47587fbf6247f4f9a22ba22cc80,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
682,bbe32cc22507520cba3b9e56765482c5,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
683,bb34a6d5a6c5e806c2bdc7afc63e4397,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
684,bae2b9f85a7c3e8eaea1a12ac8be7af2,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
685,b8d1710db82f66126ca3f540f2ad2f08,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
686,b74673eaf82c5158c4f76797c938c9a0,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
687,a70bfd3145f3c601b7b8371845be6e57,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
688,a6951a59b64579edcf822ab9ea4c0c83,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
689,9d2a5d655e5000921f3591f6cd7908d3,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
690,97c2a3d5ad4a079ef3e9c3d88e21ebb1,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
691,9656d6395d1f3a4497d0871a03366078,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
692,94e6adf5189531e3a52686bb17c2b2ad,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
693,909d337c7f74b91e3b19e5f43689b477,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
694,8a96c2026a520cfd595767af6e5974ef,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
695,8239a4d7ab3b3de7711c6cb7748229bf,7f431e064b9ea2f9852a37f92b316802,0.1896551724137931
696,7f431e064b9ea2f9852a37f92b316802,78690969ed345320991aba0cd59e0733,0.1896551724137931
697,cd74100306b5b70cc61c264e9201c32c,94e6adf5189531e3a52686bb17c2b2ad,0.18846153846153846
698,cd74100306b5b70cc61c264e9201c32c,3b9b3497d23b8212272f1b4c1f70bbfa,0.18846153846153846
699,bae2b9f85a7c3e8eaea1a12ac8be7af2,94e6adf5189531e3a52686bb17c2b2ad,0.18846153846153846
700,9d2a5d655e5000921f3591f6cd7908d3,74017231b804c80d3f1fa28be2fe0ffa,0.188
701,dcb5420e873f5bb322abf4cece991b03,6d364920e6c9f9f71b1d881107e639f0,0.1875
702,5580f995d6f4d3bcceca7e2db6c77bf7,3b9b3497d23b8212272f1b4c1f70bbfa,0.18461538461538463
703,f4b9954bf711461b37cab613fdcb8807,d6fa79179fda2a77455794637f225962,0.18181818181818182
704,9d2a5d655e5000921f3591f6cd7908d3,94e6adf5189531e3a52686bb17c2b2ad,0.18076923076923077
705,a0243f8c4129f3a468ede17e832a7a9a,5efeca02cbcf91c6230fd894cfae0b1f,0.1803030303030303
706,a85170e65d1c03e1ea78595c0d8deb80,49a138fe484117e03704bcd345a83d32,0.1787878787878788
707,a0243f8c4129f3a468ede17e832a7a9a,49a138fe484117e03704bcd345a83d32,0.1787878787878788
708,f663c68449dda5634f3797fd9c4c3ad6,49a138fe484117e03704bcd345a83d32,0.17727272727272728
709,9d2a5d655e5000921f3591f6cd7908d3,3b9b3497d23b8212272f1b4c1f70bbfa,0.17692307692307693
710,94e6adf5189531e3a52686bb17c2b2ad,49a138fe484117e03704bcd345a83d32,0.17575757575757575
711,c0e0a47587fbf6247f4f9a22ba22cc80,9d2a5d655e5000921f3591f6cd7908d3,0.175
712,b74673eaf82c5158c4f76797c938c9a0,9d2a5d655e5000921f3591f6cd7908d3,0.175
713,a70bfd3145f3c601b7b8371845be6e57,9d2a5d655e5000921f3591f6cd7908d3,0.175
714,a6951a59b64579edcf822ab9ea4c0c83,9d2a5d655e5000921f3591f6cd7908d3,0.175
715,ca5a5dcf590a304de20107f2f119fe4d,49a138fe484117e03704bcd345a83d32,0.17424242424242425
716,f4b9954bf711461b37cab613fdcb8807,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
717,c0e0a47587fbf6247f4f9a22ba22cc80,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
718,fa311021504691f83fa777072f491f0b,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
719,f4b9954bf711461b37cab613fdcb8807,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
720,dcb5420e873f5bb322abf4cece991b03,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
721,d6fa79179fda2a77455794637f225962,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
722,cd74100306b5b70cc61c264e9201c32c,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
723,c3001e2a3fcf58a3f9881a6635d8765a,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
724,c0e0a47587fbf6247f4f9a22ba22cc80,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
725,bbe32cc22507520cba3b9e56765482c5,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
726,bb34a6d5a6c5e806c2bdc7afc63e4397,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
727,bae2b9f85a7c3e8eaea1a12ac8be7af2,b8d1710db82f66126ca3f540f2ad2f08,0.17391304347826086
728,626d457856a4635087133cf957abae2b,1010397688bce9bb80e59ceb984d3477,0.17352941176470588
729,28af5b39ca85472e76714235b77a08c6,10598f3c00cb10feb6c5a369ea5d4331,0.17272727272727273
730,b8d1710db82f66126ca3f540f2ad2f08,78690969ed345320991aba0cd59e0733,0.1724137931034483
731,fd6cb8a34210b39ef547b94741ffa83b,78690969ed345320991aba0cd59e0733,0.1724137931034483
732,fa311021504691f83fa777072f491f0b,78690969ed345320991aba0cd59e0733,0.1724137931034483
733,f663c68449dda5634f3797fd9c4c3ad6,78690969ed345320991aba0cd59e0733,0.1724137931034483
734,f4b9954bf711461b37cab613fdcb8807,78690969ed345320991aba0cd59e0733,0.1724137931034483
735,dcb5420e873f5bb322abf4cece991b03,78690969ed345320991aba0cd59e0733,0.1724137931034483
736,d6fa79179fda2a77455794637f225962,78690969ed345320991aba0cd59e0733,0.1724137931034483
737,cd74100306b5b70cc61c264e9201c32c,78690969ed345320991aba0cd59e0733,0.1724137931034483
738,ca5a5dcf590a304de20107f2f119fe4d,78690969ed345320991aba0cd59e0733,0.1724137931034483
739,c3001e2a3fcf58a3f9881a6635d8765a,78690969ed345320991aba0cd59e0733,0.1724137931034483
740,c0e0a47587fbf6247f4f9a22ba22cc80,78690969ed345320991aba0cd59e0733,0.1724137931034483
741,bbe32cc22507520cba3b9e56765482c5,78690969ed345320991aba0cd59e0733,0.1724137931034483
742,bb34a6d5a6c5e806c2bdc7afc63e4397,78690969ed345320991aba0cd59e0733,0.1724137931034483
743,bae2b9f85a7c3e8eaea1a12ac8be7af2,78690969ed345320991aba0cd59e0733,0.1724137931034483
744,b8d1710db82f66126ca3f540f2ad2f08,78690969ed345320991aba0cd59e0733,0.1724137931034483
745,b74673eaf82c5158c4f76797c938c9a0,78690969ed345320991aba0cd59e0733,0.1724137931034483
746,a85170e65d1c03e1ea78595c0d8deb80,78690969ed345320991aba0cd59e0733,0.1724137931034483
747,a70bfd3145f3c601b7b8371845be6e57,78690969ed345320991aba0cd59e0733,0.1724137931034483
748,a6951a59b64579edcf822ab9ea4c0c83,78690969ed345320991aba0cd59e0733,0.1724137931034483
749,a0243f8c4129f3a468ede17e832a7a9a,78690969ed345320991aba0cd59e0733,0.1724137931034483
750,9d2a5d655e5000921f3591f6cd7908d3,78690969ed345320991aba0cd59e0733,0.1724137931034483
751,97c2a3d5ad4a079ef3e9c3d88e21ebb1,78690969ed345320991aba0cd59e0733,0.1724137931034483
752,9656d6395d1f3a4497d0871a03366078,78690969ed345320991aba0cd59e0733,0.1724137931034483
753,94e6adf5189531e3a52686bb17c2b2ad,78690969ed345320991aba0cd59e0733,0.1724137931034483
754,909d337c7f74b91e3b19e5f43689b477,78690969ed345320991aba0cd59e0733,0.1724137931034483
755,8a96c2026a520cfd595767af6e5974ef,78690969ed345320991aba0cd59e0733,0.1724137931034483
756,8239a4d7ab3b3de7711c6cb7748229bf,78690969ed345320991aba0cd59e0733,0.1724137931034483
757,7f431e064b9ea2f9852a37f92b316802,78690969ed345320991aba0cd59e0733,0.1724137931034483
758,ca5a5dcf590a304de20107f2f119fe4d,5efeca02cbcf91c6230fd894cfae0b1f,0.1712121212121212
759,a85170e65d1c03e1ea78595c0d8deb80,5efeca02cbcf91c6230fd894cfae0b1f,0.1696969696969697
760,fa311021504691f83fa777072f491f0b,ca5a5dcf590a304de20107f2f119fe4d,0.16923076923076924
761,f663c68449dda5634f3797fd9c4c3ad6,ca5a5dcf590a304de20107f2f119fe4d,0.16923076923076924
762,f4b9954bf711461b37cab613fdcb8807,ca5a5dcf590a304de20107f2f119fe4d,0.16923076923076924
763,dcb5420e873f5bb322abf4cece991b03,ca5a5dcf590a304de20107f2f119fe4d,0.16923076923076924
764,d6fa79179fda2a77455794637f225962,ca5a5dcf590a304de20107f2f119fe4d,0.16923076923076924
765,cd74100306b5b70cc61c264e9201c32c,ca5a5dcf590a304de20107f2f119fe4d,0.16923076923076924
766,d6fa79179fda2a77455794637f225962,78690969ed345320991aba0cd59e0733,0.16896551724137931
767,d6fa79179fda2a77455794637f225962,9656d6395d1f3a4497d0871a03366078,0.16818181818181818
768,f663c68449dda5634f3797fd9c4c3ad6,5efeca02cbcf91c6230fd894cfae0b1f,0.16666666666666666
